2:11:02 PM,2.24E+01,2.08E+02
2:12:29 PM,2.25E+01,2.19E+02
2:12:29 PM,2.24E+01,2.15E+02
2:12:29 PM,2.25E+01,1.48E+02
2:13:55 PM,2.24E+01,2.10E+02
2:13:55 PM,2.24E+01,1.47E+02
2:19:41 PM,2.21E+01,1.44E+02
2:21:07 PM,2.23E+01,2.24E+02
2:21:07 PM,2.23E+01,2.32E+02
2:22:34 PM,2.23E+01,1.82E+02
2:22:34 PM,2.24E+01,1.58E+02
2:22:34 PM,2.24E+01,2.07E+02
2:24:00 PM,2.23E+01,2.20E+02
2:24:00 PM,2.24E+01,2.14E+02
2:24:00 PM,2.24E+01,1.43E+02
2:25:26 PM,2.24E+01,2.08E+02
2:25:26 PM,2.24E+01,1.43E+02
2:29:46 PM,2.23E+01,1.40E+02
2:29:46 PM,2.23E+01,2.23E+02
2:31:12 PM,2.24E+01,2.31E+02
2:31:12 PM,2.23E+01,1.81E+02
2:32:38 PM,2.23E+01,1.56E+02
2:32:38 PM,2.23E+01,2.07E+02
2:32:38 PM,2.24E+01,2.19E+02
2:34:05 PM,2.23E+01,2.14E+02
2:34:05 PM,2.23E+01,1.41E+02
2:35:31 PM,2.23E+01,2.08E+02
2:35:31 PM,2.24E+01,1.39E+02
2:39:50 PM,2.24E+01,1.36E+02
2:39:50 PM,2.24E+01,2.23E+02
2:41:17 PM,2.24E+01,2.30E+02
2:41:17 PM,2.24E+01,1.78E+02
2:41:17 PM,2.24E+01,1.52E+02
2:42:43 PM,2.24E+01,2.07E+02
2:44:10 PM,2.24E+01,2.17E+02
2:44:10 PM,2.24E+01,2.14E+02
2:45:36 PM,2.24E+01,1.36E+02
2:45:36 PM,2.24E+01,2.07E+02
2:47:02 PM,2.24E+01,1.35E+02
2:49:55 PM,2.23E+01,1.33E+02
2:49:55 PM,2.24E+01,2.22E+02
2:51:22 PM,2.24E+01,2.30E+02
2:51:22 PM,2.25E+01,1.76E+02
2:52:48 PM,2.25E+01,1.50E+02
2:52:48 PM,2.25E+01,2.06E+02
2:52:48 PM,2.25E+01,2.17E+02
2:54:14 PM,2.25E+01,2.14E+02
2:55:41 PM,2.25E+01,1.33E+02
2:55:41 PM,2.25E+01,2.07E+02
2:57:07 PM,2.26E+01,1.31E+02
3:01:26 PM,2.23E+01,1.29E+02
3:01:26 PM,2.24E+01,2.23E+02
3:01:26 PM,2.25E+01,2.30E+02
3:02:53 PM,2.25E+01,1.72E+02
3:02:53 PM,2.25E+01,1.47E+02
3:04:19 PM,2.25E+01,2.07E+02
3:04:19 PM,2.25E+01,2.18E+02
3:05:46 PM,2.25E+01,2.13E+02
3:05:46 PM,2.25E+01,1.30E+02
3:07:12 PM,2.25E+01,2.08E+02
3:07:12 PM,2.25E+01,1.28E+02
3:10:05 PM,2.23E+01,1.26E+02
3:11:31 PM,2.24E+01,2.24E+02
3:11:31 PM,2.24E+01,2.32E+02
3:12:58 PM,2.23E+01,1.73E+02
3:12:58 PM,2.23E+01,1.45E+02
3:14:24 PM,2.23E+01,2.08E+02
3:14:24 PM,2.24E+01,2.19E+02
3:15:50 PM,2.24E+01,2.15E+02
3:15:50 PM,2.24E+01,1.26E+02
3:15:50 PM,2.24E+01,2.09E+02
3:17:17 PM,2.23E+01,1.25E+02
3:21:36 PM,2.23E+01,1.22E+02
3:21:36 PM,2.23E+01,2.25E+02
3:21:36 PM,2.23E+01,2.31E+02
3:23:02 PM,2.23E+01,1.70E+02
3:23:02 PM,2.23E+01,1.42E+02
3:24:29 PM,2.23E+01,2.08E+02
3:24:29 PM,2.23E+01,2.20E+02
3:25:55 PM,2.23E+01,2.16E+02
3:25:55 PM,2.24E+01,1.22E+02
3:27:22 PM,2.24E+01,2.09E+02
3:27:22 PM,2.24E+01,1.22E+02
3:30:14 PM,2.24E+01,1.18E+02
3:30:14 PM,2.24E+01,2.24E+02
3:31:41 PM,2.23E+01,2.32E+02
3:31:41 PM,2.23E+01,1.66E+02
3:33:07 PM,2.24E+01,1.39E+02
3:33:07 PM,2.24E+01,2.08E+02
3:34:34 PM,2.24E+01,2.19E+02
3:34:34 PM,2.25E+01,2.15E+02
3:36:00 PM,2.24E+01,1.18E+02
3:36:00 PM,2.24E+01,2.10E+02
3:37:26 PM,2.24E+01,1.19E+02
3:40:19 PM,2.23E+01,1.14E+02
3:41:46 PM,2.23E+01,2.22E+02
3:41:46 PM,2.23E+01,2.31E+02
3:43:12 PM,2.23E+01,1.63E+02
3:43:12 PM,2.24E+01,1.36E+02
3:44:38 PM,2.24E+01,2.07E+02
3:44:38 PM,2.24E+01,2.19E+02
3:44:38 PM,2.25E+01,2.15E+02
3:46:05 PM,2.24E+01,1.13E+02
3:47:31 PM,2.24E+01,2.08E+02
3:47:31 PM,2.25E+01,1.15E+02
3:50:24 PM,2.23E+01,1.10E+02
3:51:50 PM,2.24E+01,2.23E+02
3:51:50 PM,2.24E+01,2.32E+02
3:53:17 PM,2.24E+01,1.60E+02
3:53:17 PM,2.24E+01,1.33E+02
3:54:43 PM,2.24E+01,2.07E+02
3:54:43 PM,2.24E+01,2.19E+02
3:56:10 PM,2.24E+01,2.14E+02
3:56:10 PM,2.25E+01,1.09E+02
3:57:36 PM,2.25E+01,2.08E+02
3:57:36 PM,2.24E+01,1.11E+02
4:01:55 PM,2.23E+01,1.05E+02
4:03:22 PM,2.24E+01,2.22E+02
4:03:22 PM,2.24E+01,2.29E+02
4:04:48 PM,2.25E+01,1.55E+02
4:04:48 PM,2.24E+01,1.29E+02
4:06:14 PM,2.24E+01,2.06E+02
4:06:14 PM,2.23E+01,2.18E+02
4:07:41 PM,2.23E+01,2.14E+02
4:07:41 PM,2.24E+01,1.03E+02
4:09:07 PM,2.23E+01,2.07E+02
4:09:07 PM,2.23E+01,1.08E+02
4:12:00 PM,2.23E+01,1.00E+02
4:13:26 PM,2.23E+01,2.22E+02
4:13:26 PM,2.23E+01,2.30E+02
4:14:53 PM,2.23E+01,1.51E+02
4:14:53 PM,2.22E+01,1.26E+02
4:16:19 PM,2.23E+01,2.05E+02
4:16:19 PM,2.23E+01,2.17E+02
4:17:46 PM,2.23E+01,2.14E+02
4:17:46 PM,2.23E+01,9.92E+01
4:19:12 PM,2.23E+01,2.07E+02
4:19:12 PM,2.22E+01,1.05E+02
4:22:05 PM,2.22E+01,9.60E+01
4:23:31 PM,2.23E+01,2.21E+02
4:23:31 PM,2.23E+01,2.29E+02
4:24:58 PM,2.23E+01,1.47E+02
4:24:58 PM,2.23E+01,1.22E+02
4:26:24 PM,2.23E+01,2.06E+02
4:26:24 PM,2.23E+01,2.16E+02
4:27:50 PM,2.23E+01,2.14E+02
4:27:50 PM,2.23E+01,9.48E+01
4:29:17 PM,2.23E+01,2.07E+02
4:29:17 PM,2.22E+01,1.01E+02
4:33:36 PM,2.23E+01,9.15E+01
4:33:36 PM,2.23E+01,2.21E+02
4:33:36 PM,2.23E+01,2.29E+02
4:35:02 PM,2.23E+01,1.43E+02
4:35:02 PM,2.23E+01,1.19E+02
4:35:02 PM,2.23E+01,2.03E+02
4:36:29 PM,2.23E+01,2.15E+02
4:36:29 PM,2.24E+01,2.13E+02
4:37:55 PM,2.24E+01,9.00E+01
4:39:22 PM,2.23E+01,2.06E+02
4:39:22 PM,2.23E+01,9.75E+01
4:43:41 PM,2.23E+01,8.75E+01
4:43:41 PM,2.22E+01,2.20E+02
4:45:07 PM,2.23E+01,2.27E+02
4:45:07 PM,2.23E+01,1.38E+02
4:45:07 PM,2.24E+01,1.15E+02
4:46:34 PM,2.24E+01,2.03E+02
4:46:34 PM,2.24E+01,2.15E+02
4:48:00 PM,2.24E+01,2.12E+02
4:48:00 PM,2.23E+01,8.48E+01
4:49:26 PM,2.24E+01,2.05E+02
4:49:26 PM,2.23E+01,9.48E+01
4:53:46 PM,2.23E+01,8.27E+01
4:55:12 PM,2.23E+01,2.19E+02
4:55:12 PM,2.22E+01,2.27E+02
4:56:38 PM,2.23E+01,1.33E+02
4:56:38 PM,2.23E+01,1.11E+02
4:56:38 PM,2.23E+01,2.03E+02
4:58:05 PM,2.23E+01,2.15E+02
4:58:05 PM,2.23E+01,2.11E+02
4:59:31 PM,2.23E+01,7.93E+01
4:59:31 PM,2.23E+01,2.05E+02
5:00:58 PM,2.23E+01,9.11E+01
5:03:50 PM,2.23E+01,7.86E+01
5:05:17 PM,2.23E+01,2.17E+02
5:05:17 PM,2.23E+01,2.25E+02
5:06:43 PM,2.23E+01,1.28E+02
5:06:43 PM,2.23E+01,1.07E+02
5:08:10 PM,2.23E+01,2.01E+02
5:08:10 PM,2.23E+01,2.12E+02
5:08:10 PM,2.23E+01,2.11E+02
5:09:36 PM,2.23E+01,7.50E+01
5:09:36 PM,2.24E+01,2.03E+02
5:11:02 PM,2.25E+01,8.70E+01
5:13:55 PM,2.23E+01,7.36E+01
5:15:22 PM,2.23E+01,2.15E+02
5:15:22 PM,2.23E+01,2.24E+02
5:16:48 PM,2.23E+01,1.23E+02
5:16:48 PM,2.23E+01,1.03E+02
5:18:14 PM,2.23E+01,2.01E+02
5:18:14 PM,2.23E+01,2.12E+02
5:19:41 PM,2.23E+01,2.10E+02
5:19:41 PM,2.22E+01,6.99E+01
5:21:07 PM,2.23E+01,2.03E+02
5:21:07 PM,2.23E+01,8.46E+01
5:24:00 PM,2.22E+01,6.98E+01
5:25:26 PM,2.22E+01,2.16E+02
5:25:26 PM,2.22E+01,2.23E+02
5:26:53 PM,2.23E+01,1.17E+02
5:26:53 PM,2.22E+01,9.94E+01
5:28:19 PM,2.23E+01,2.00E+02
5:28:19 PM,2.22E+01,2.10E+02
5:29:46 PM,2.22E+01,2.10E+02
5:29:46 PM,2.22E+01,6.39E+01
5:31:12 PM,2.22E+01,2.02E+02
5:31:12 PM,2.23E+01,8.11E+01
5:34:05 PM,2.23E+01,6.52E+01
5:35:31 PM,2.23E+01,2.13E+02
5:35:31 PM,2.23E+01,2.21E+02
5:36:58 PM,2.23E+01,1.11E+02
5:36:58 PM,2.23E+01,9.59E+01
5:38:24 PM,2.23E+01,1.98E+02
5:38:24 PM,2.23E+01,2.10E+02
5:39:50 PM,2.23E+01,2.08E+02
5:39:50 PM,2.23E+01,5.87E+01
5:41:17 PM,2.23E+01,2.01E+02
5:41:17 PM,2.23E+01,7.80E+01
5:44:10 PM,2.23E+01,6.17E+01
5:44:10 PM,2.23E+01,2.14E+02
5:45:36 PM,2.22E+01,2.20E+02
5:47:02 PM,2.23E+01,1.05E+02
5:47:02 PM,2.23E+01,9.23E+01
5:48:29 PM,2.24E+01,1.98E+02
5:48:29 PM,2.23E+01,2.08E+02
5:49:55 PM,2.23E+01,2.09E+02
5:49:55 PM,2.23E+01,5.30E+01
5:51:22 PM,2.23E+01,2.02E+02
5:51:22 PM,2.23E+01,7.57E+01
5:54:14 PM,2.22E+01,5.74E+01
5:55:41 PM,2.23E+01,2.13E+02
5:57:07 PM,2.23E+01,2.20E+02
5:57:07 PM,2.23E+01,9.88E+01
5:58:34 PM,2.23E+01,8.85E+01
5:58:34 PM,2.23E+01,1.99E+02
6:00:00 PM,2.24E+01,2.09E+02
6:00:00 PM,2.24E+01,2.08E+02
6:01:26 PM,2.23E+01,4.70E+01
6:02:53 PM,2.24E+01,2.02E+02
6:02:53 PM,2.24E+01,7.14E+01
6:17:17 PM,2.22E+01,4.82E+01
6:17:17 PM,2.22E+01,2.12E+02
6:18:43 PM,2.22E+01,2.17E+02
6:18:43 PM,2.23E+01,8.63E+01
6:20:10 PM,2.22E+01,8.04E+01
6:21:36 PM,2.22E+01,1.99E+02
6:21:36 PM,2.22E+01,2.07E+02
6:23:02 PM,2.22E+01,2.09E+02
6:23:02 PM,2.22E+01,3.39E+01
6:24:29 PM,2.23E+01,2.01E+02
6:24:29 PM,2.22E+01,6.56E+01
6:40:19 PM,2.22E+01,3.85E+01
6:41:46 PM,2.22E+01,2.07E+02
6:43:12 PM,2.21E+01,2.14E+02
6:43:12 PM,2.22E+01,6.89E+01
6:44:38 PM,2.22E+01,6.93E+01
6:46:05 PM,2.22E+01,1.94E+02
6:46:05 PM,2.22E+01,2.04E+02
6:47:31 PM,2.22E+01,2.06E+02
6:47:31 PM,2.21E+01,1.86E+01
6:48:58 PM,2.21E+01,1.99E+02
6:48:58 PM,2.21E+01,5.84E+01
