
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.206	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	umol/l	ON	SA7-530-200	3	ON External	20.000	OFF	1013	35.000	10%	400x	10	ON fiber length	2.00	
Ch 4	Oxygen Sensor Spot, FTC (normal range)	% air sat	OFF	SC7-535-194	3	OFF	14.200	OFF	1013	0.000	60%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Factory Air Calibration	20.000	20.000	1013	0.000	20.950	53.000	20.000	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Ch 4	Factory 0% Calibration	Factory Air Calibration	20.000	20.000	1013	0.000	20.950	53.500	19.400	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Data	Smoothing:	3	
Date:	20.03.2017	
			 	Oxygen			Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
20.03.2017	22:43:04	828.30		---	---	---	---	18.976	---	---	14.200	1002.09	52.329	18.976	---	---	73.492	---	---	174.006	0.047	---	---	2.400	3.678	---	---	4.730	
20.03.2017	22:43:05	829.30		---	---	---	---	18.986	---	---	14.200	1002.06	52.339	18.986	---	---	51.094	---	---	173.562	0.050	---	---	2.405	3.669	---	---	4.718	
20.03.2017	22:43:06	830.30		---	---	---	---	18.994	---	---	14.200	1002.05	52.359	18.994	---	---	50.285	---	---	173.053	0.052	---	---	2.408	3.666	---	---	4.711	
20.03.2017	22:43:07	831.30		---	---	---	---	19.003	---	---	14.200	1002.00	52.370	19.003	---	---	95.314	---	---	172.758	0.061	---	---	2.411	3.669	---	---	4.708	
20.03.2017	22:43:08	832.30		---	---	---	---	19.024	---	---	14.200	1002.00	52.390	19.024	---	---	94.367	---	---	172.636	0.070	---	---	2.405	3.667	---	---	4.705	
20.03.2017	22:43:09	833.30		---	---	---	---	19.072	---	---	14.200	1001.99	52.400	19.072	---	---	54.365	---	---	173.043	0.060	---	---	2.425	3.673	---	---	4.721	
20.03.2017	22:43:10	834.30		---	---	---	---	19.096	---	---	14.200	1002.00	52.410	19.096	---	---	40.035	---	---	173.120	0.060	---	---	2.430	3.664	---	---	4.716	
20.03.2017	22:43:11	835.30		---	---	---	---	19.122	---	---	14.200	1002.00	52.410	19.122	---	---	45.800	---	---	173.276	0.054	---	---	2.428	3.670	---	---	4.721	
20.03.2017	22:43:12	836.30		---	---	---	---	19.149	---	---	14.200	1002.01	52.410	19.149	---	---	89.365	---	---	173.314	0.060	---	---	2.431	3.656	---	---	4.705	
20.03.2017	22:43:13	837.30		---	---	---	---	19.182	---	---	14.200	1002.02	52.400	19.182	---	---	81.821	---	---	173.419	0.056	---	---	2.433	3.651	---	---	4.698	
20.03.2017	22:43:14	838.30		---	---	---	---	19.204	---	---	14.200	1002.03	52.380	19.204	---	---	86.667	---	---	173.479	0.061	---	---	2.440	3.647	---	---	4.698	
20.03.2017	22:43:15	839.30		---	---	---	---	19.215	---	---	14.200	1002.05	52.359	19.215	---	---	91.334	---	---	173.293	0.062	---	---	2.429	3.651	---	---	4.710	
20.03.2017	22:43:16	840.30		---	---	---	---	19.237	---	---	14.200	1002.07	52.349	19.237	---	---	100.443	---	---	173.716	0.053	---	---	2.435	3.656	---	---	4.714	
20.03.2017	22:43:17	841.30		---	---	---	---	19.239	---	---	14.200	1002.05	52.349	19.239	---	---	101.334	---	---	173.900	0.063	---	---	2.448	3.661	---	---	4.726	
20.03.2017	22:43:18	842.30		---	---	---	---	19.252	---	---	14.200	1002.05	52.349	19.252	---	---	90.121	---	---	174.007	0.048	---	---	2.453	3.661	---	---	4.694	
20.03.2017	22:43:19	843.30		---	---	---	---	19.255	---	---	14.200	1002.06	52.349	19.255	---	---	101.933	---	---	173.572	0.052	---	---	2.436	3.650	---	---	4.685	
20.03.2017	22:43:20	844.30		---	---	---	---	19.270	---	---	14.200	1002.08	52.339	19.270	---	---	105.095	---	---	173.496	0.035	---	---	2.425	3.638	---	---	4.654	
20.03.2017	22:43:21	845.30		---	---	---	---	19.234	---	---	14.200	1002.09	52.319	19.234	---	---	110.508	---	---	173.915	0.046	---	---	2.405	3.625	---	---	4.666	
20.03.2017	22:43:22	846.30		---	---	---	---	19.211	---	---	14.200	1002.08	52.298	19.211	---	---	115.162	---	---	173.840	0.039	---	---	2.419	3.625	---	---	4.673	
20.03.2017	22:43:23	847.30		---	---	---	---	19.175	---	---	14.200	1002.10	52.280	19.175	---	---	115.680	---	---	173.785	0.040	---	---	2.405	3.626	---	---	4.671	
20.03.2017	22:43:24	848.30		---	---	---	---	19.159	---	---	14.200	1002.05	52.273	19.159	---	---	102.653	---	---	173.088	0.039	---	---	2.409	3.638	---	---	4.678	
20.03.2017	22:43:25	849.30		---	---	---	---	19.124	---	---	14.200	1002.02	52.255	19.124	---	---	78.513	---	---	172.974	0.062	---	---	2.399	3.653	---	---	4.665	
20.03.2017	22:43:26	850.30		---	---	---	---	19.104	---	---	14.200	1001.99	52.235	19.104	---	---	72.681	---	---	172.922	0.058	---	---	2.394	3.662	---	---	4.692	
20.03.2017	22:43:27	851.30		---	---	---	---	19.104	---	---	14.200	1002.00	52.204	19.104	---	---	82.926	---	---	173.442	0.061	---	---	2.405	3.671	---	---	4.699	
20.03.2017	22:43:28	852.30		---	---	---	---	19.055	---	---	14.200	1002.00	52.184	19.055	---	---	91.439	---	---	174.071	0.047	---	---	2.429	3.665	---	---	4.736	
20.03.2017	22:43:29	853.30		---	---	---	---	19.042	---	---	14.200	1002.01	52.174	19.042	---	---	81.321	---	---	174.258	0.056	---	---	2.442	3.663	---	---	4.722	
20.03.2017	22:43:30	854.30		---	---	---	---	18.982	---	---	14.200	1002.01	52.174	18.982	---	---	79.395	---	---	174.164	0.054	---	---	2.447	3.657	---	---	4.726	
20.03.2017	22:43:31	855.30		---	---	---	---	18.983	---	---	14.200	1002.04	52.166	18.983	---	---	79.801	---	---	174.139	0.045	---	---	2.438	3.666	---	---	4.720	
20.03.2017	22:43:32	856.30		---	---	---	---	18.940	---	---	14.200	1002.06	52.159	18.940	---	---	82.306	---	---	174.025	0.047	---	---	2.441	3.661	---	---	4.728	
20.03.2017	22:43:33	857.30		---	---	---	---	18.936	---	---	14.200	1002.08	52.141	18.936	---	---	77.043	---	---	173.938	0.050	---	---	2.427	3.666	---	---	4.734	
20.03.2017	22:43:34	858.30		---	---	---	---	18.923	---	---	14.200	1002.04	52.130	18.923	---	---	77.634	---	---	173.825	0.046	---	---	2.433	3.665	---	---	4.733	
20.03.2017	22:43:35	859.30		---	---	---	---	18.913	---	---	14.200	1002.01	52.120	18.913	---	---	85.377	---	---	174.031	0.044	---	---	2.427	3.674	---	---	4.745	
20.03.2017	22:43:36	860.30		---	---	---	---	18.903	---	---	14.200	1001.99	52.130	18.903	---	---	111.882	---	---	173.978	0.045	---	---	2.417	3.661	---	---	4.745	
20.03.2017	22:43:37	861.30		---	---	---	---	18.899	---	---	14.200	1002.01	52.148	18.899	---	---	83.893	---	---	173.813	0.056	---	---	2.396	3.659	---	---	4.735	
20.03.2017	22:43:38	862.30		---	---	---	---	18.898	---	---	14.200	1001.99	52.176	18.898	---	---	107.425	---	---	173.599	0.044	---	---	2.402	3.657	---	---	4.723	
20.03.2017	22:43:39	863.30		---	---	---	---	18.894	---	---	14.200	1002.01	52.194	18.894	---	---	74.038	---	---	173.359	0.051	---	---	2.416	3.670	---	---	4.735	
20.03.2017	22:43:40	864.30		---	---	---	---	18.915	---	---	14.200	1002.07	52.204	18.915	---	---	98.091	---	---	173.516	0.064	---	---	2.412	3.670	---	---	4.749	
20.03.2017	22:43:41	865.30		---	---	---	---	18.932	---	---	14.200	1002.10	52.194	18.932	---	---	58.058	---	---	173.308	0.079	---	---	2.415	3.672	---	---	4.765	
20.03.2017	22:43:42	866.30		---	---	---	---	18.942	---	---	14.200	1002.08	52.176	18.942	---	---	87.540	---	---	173.477	0.071	---	---	2.427	3.666	---	---	4.750	
20.03.2017	22:43:43	867.30		---	---	---	---	18.949	---	---	14.200	1002.06	52.148	18.949	---	---	84.802	---	---	173.316	0.070	---	---	2.430	3.659	---	---	4.728	
20.03.2017	22:43:44	868.30		---	---	---	---	18.954	---	---	14.200	1002.04	52.130	18.954	---	---	74.079	---	---	173.635	0.062	---	---	2.429	3.652	---	---	4.718	
20.03.2017	22:43:45	869.30		---	---	---	---	18.945	---	---	14.200	1002.06	52.100	18.945	---	---	62.752	---	---	173.624	0.060	---	---	2.412	3.653	---	---	4.725	
20.03.2017	22:43:46	870.30		---	---	---	---	18.906	---	---	14.200	1002.02	52.079	18.906	---	---	74.408	---	---	173.560	0.057	---	---	2.407	3.658	---	---	4.734	
20.03.2017	22:43:47	871.30		---	---	---	---	18.860	---	---	14.200	1002.02	52.059	18.860	---	---	85.539	---	---	173.665	0.058	---	---	2.417	3.658	---	---	4.735	
20.03.2017	22:43:48	872.30		---	---	---	---	18.845	---	---	14.200	1002.01	52.059	18.845	---	---	103.929	---	---	173.449	0.057	---	---	2.426	3.652	---	---	4.734	
20.03.2017	22:43:49	873.30		---	---	---	---	18.824	---	---	14.200	1002.02	52.069	18.824	---	---	82.463	---	---	173.581	0.054	---	---	2.442	3.662	---	---	4.743	
20.03.2017	22:43:50	874.30		---	---	---	---	18.829	---	---	14.200	1002.07	52.080	18.829	---	---	81.712	---	---	173.442	0.050	---	---	2.424	3.661	---	---	4.755	
20.03.2017	22:43:51	875.30		---	---	---	---	18.810	---	---	14.200	1002.11	52.090	18.810	---	---	50.887	---	---	173.408	0.050	---	---	2.420	3.675	---	---	4.753	
20.03.2017	22:43:52	876.30		---	---	---	---	18.794	---	---	14.200	1002.15	52.090	18.794	---	---	65.834	---	---	173.042	0.048	---	---	2.405	3.679	---	---	4.754	
20.03.2017	22:43:53	877.30		---	---	---	---	18.751	---	---	14.200	1002.12	52.100	18.751	---	---	78.856	---	---	172.841	0.052	---	---	2.419	3.682	---	---	4.755	
20.03.2017	22:43:54	878.30		---	---	---	---	18.713	---	---	14.200	1002.08	52.110	18.713	---	---	87.280	---	---	173.077	0.049	---	---	2.408	3.678	---	---	4.755	
20.03.2017	22:43:55	879.30		---	---	---	---	18.699	---	---	14.200	1002.06	52.120	18.699	---	---	87.558	---	---	173.087	0.040	---	---	2.415	3.671	---	---	4.755	
20.03.2017	22:43:56	880.30		---	---	---	---	18.692	---	---	14.200	1002.08	52.130	18.692	---	---	98.072	---	---	173.278	0.052	---	---	2.402	3.669	---	---	4.750	
20.03.2017	22:43:57	881.30		---	---	---	---	18.701	---	---	14.200	1002.09	52.148	18.701	---	---	91.172	---	---	173.256	0.062	---	---	2.416	3.668	---	---	4.750	
20.03.2017	22:43:58	882.30		---	---	---	---	18.715	---	---	14.200	1002.08	52.176	18.715	---	---	91.758	---	---	173.567	0.066	---	---	2.440	3.669	---	---	4.748	
20.03.2017	22:43:59	883.30		---	---	---	---	18.747	---	---	14.200	1002.04	52.204	18.747	---	---	80.617	---	---	173.392	0.060	---	---	2.437	3.670	---	---	4.752	
20.03.2017	22:44:00	884.30		---	---	---	---	18.777	---	---	14.200	1002.00	52.225	18.777	---	---	98.030	---	---	173.390	0.059	---	---	2.437	3.679	---	---	4.773	
20.03.2017	22:44:01	885.30		---	---	---	---	18.801	---	---	14.200	1002.00	52.235	18.801	---	---	98.121	---	---	173.514	0.052	---	---	2.423	3.678	---	---	4.770	
20.03.2017	22:44:02	886.30		---	---	---	---	18.814	---	---	14.200	1002.02	52.245	18.814	---	---	94.509	---	---	173.478	0.048	---	---	2.414	3.678	---	---	4.765	
20.03.2017	22:44:03	887.30		---	---	---	---	18.851	---	---	14.200	1002.06	52.263	18.851	---	---	81.765	---	---	173.591	0.053	---	---	2.420	3.664	---	---	4.751	
20.03.2017	22:44:04	888.30		---	---	---	---	18.879	---	---	14.200	1002.06	52.291	18.879	---	---	89.146	---	---	173.092	0.052	---	---	2.413	3.660	---	---	4.742	
20.03.2017	22:44:05	889.30		---	---	---	---	18.907	---	---	14.200	1002.04	52.309	18.907	---	---	90.255	---	---	173.140	0.053	---	---	2.416	3.659	---	---	4.738	
20.03.2017	22:44:06	890.30		---	---	---	---	18.916	---	---	14.200	1002.03	52.319	18.916	---	---	65.452	---	---	173.377	0.030	---	---	2.421	3.661	---	---	4.732	
20.03.2017	22:44:07	891.30		---	---	---	---	18.929	---	---	14.200	1002.05	52.309	18.929	---	---	58.626	---	---	173.434	0.032	---	---	2.423	3.673	---	---	4.743	
20.03.2017	22:44:08	892.30		---	---	---	---	18.950	---	---	14.200	1002.05	52.291	18.950	---	---	66.725	---	---	173.398	0.027	---	---	2.451	3.674	---	---	4.738	
20.03.2017	22:44:09	893.30		---	---	---	---	18.960	---	---	14.200	1002.06	52.263	18.960	---	---	92.532	---	---	172.820	0.051	---	---	2.430	3.670	---	---	4.727	
20.03.2017	22:44:10	894.30		---	---	---	---	18.964	---	---	14.200	1002.04	52.235	18.964	---	---	67.446	---	---	173.039	0.061	---	---	2.422	3.663	---	---	4.730	
20.03.2017	22:44:11	895.30		---	---	---	---	18.954	---	---	14.200	1002.07	52.204	18.954	---	---	69.846	---	---	172.913	0.053	---	---	2.414	3.653	---	---	4.725	
20.03.2017	22:44:12	896.30		---	---	---	---	18.962	---	---	14.200	1002.09	52.176	18.962	---	---	52.672	---	---	173.372	0.051	---	---	2.417	3.655	---	---	4.721	
20.03.2017	22:44:13	897.30		---	---	---	---	18.966	---	---	14.200	1002.09	52.148	18.966	---	---	64.615	---	---	173.530	0.050	---	---	2.433	3.655	---	---	4.721	
20.03.2017	22:44:14	898.30		---	---	---	---	18.950	---	---	14.200	1002.09	52.120	18.950	---	---	62.116	---	---	173.890	0.059	---	---	2.422	3.659	---	---	4.729	
20.03.2017	22:44:15	899.30		---	---	---	---	18.898	---	---	14.200	1002.09	52.100	18.898	---	---	105.383	---	---	173.799	0.045	---	---	2.431	3.656	---	---	4.749	
20.03.2017	22:44:16	900.30		---	---	---	---	18.824	---	---	14.200	1002.10	52.080	18.824	---	---	114.552	---	---	173.697	0.052	---	---	2.415	3.651	---	---	4.746	
20.03.2017	22:44:17	901.30		---	---	---	---	18.785	---	---	14.200	1002.11	52.069	18.785	---	---	114.489	---	---	173.847	0.054	---	---	2.431	3.657	---	---	4.754	
20.03.2017	22:44:18	902.30		---	---	---	---	18.730	---	---	14.200	1002.08	52.059	18.730	---	---	88.507	---	---	173.899	0.063	---	---	2.420	3.664	---	---	4.758	
20.03.2017	22:44:19	903.30		---	---	---	---	18.708	---	---	14.200	1002.07	52.049	18.708	---	---	98.098	---	---	174.350	0.050	---	---	2.428	3.671	---	---	4.760	
20.03.2017	22:44:20	904.30		---	---	---	---	18.684	---	---	14.200	1002.05	52.039	18.684	---	---	70.840	---	---	173.977	0.040	---	---	2.426	3.673	---	---	4.765	
20.03.2017	22:44:21	905.30		---	---	---	---	18.697	---	---	14.200	1002.06	52.029	18.697	---	---	72.000	---	---	173.676	0.033	---	---	2.421	3.669	---	---	4.762	
20.03.2017	22:44:22	906.30		---	---	---	---	18.685	---	---	14.200	1002.05	52.039	18.685	---	---	57.105	---	---	173.292	0.045	---	---	2.428	3.658	---	---	4.762	
20.03.2017	22:44:23	907.30		---	---	---	---	18.670	---	---	14.200	1002.07	52.049	18.670	---	---	66.274	---	---	173.400	0.049	---	---	2.421	3.656	---	---	4.742	
20.03.2017	22:44:24	908.30		---	---	---	---	18.649	---	---	14.200	1002.07	52.069	18.649	---	---	86.565	---	---	173.675	0.049	---	---	2.422	3.658	---	---	4.734	
20.03.2017	22:44:25	909.30		---	---	---	---	18.660	---	---	14.200	1002.08	52.090	18.660	---	---	89.156	---	---	173.646	0.041	---	---	2.422	3.664	---	---	4.739	
20.03.2017	22:44:26	910.30		---	---	---	---	18.689	---	---	14.200	1002.08	52.110	18.689	---	---	111.693	---	---	173.506	0.041	---	---	2.420	3.669	---	---	4.758	
20.03.2017	22:44:27	911.30		---	---	---	---	18.710	---	---	14.200	1002.08	52.120	18.710	---	---	68.678	---	---	173.644	0.051	---	---	2.440	3.664	---	---	4.774	
20.03.2017	22:44:28	912.30		---	---	---	---	18.725	---	---	14.200	1002.10	52.120	18.725	---	---	69.475	---	---	174.107	0.061	---	---	2.454	3.663	---	---	4.780	
20.03.2017	22:44:29	913.30		---	---	---	---	18.722	---	---	14.200	1002.06	52.120	18.722	---	---	60.195	---	---	174.611	0.074	---	---	2.457	3.658	---	---	4.778	
20.03.2017	22:44:30	914.30		---	---	---	---	18.733	---	---	14.200	1002.04	52.130	18.733	---	---	69.734	---	---	174.488	0.076	---	---	2.442	3.667	---	---	4.774	
20.03.2017	22:44:31	915.30		---	---	---	---	18.729	---	---	14.200	1002.01	52.148	18.729	---	---	70.730	---	---	174.196	0.072	---	---	2.421	3.671	---	---	4.764	
20.03.2017	22:44:32	916.30		---	---	---	---	18.736	---	---	14.200	1002.00	52.166	18.736	---	---	74.015	---	---	173.905	0.070	---	---	2.414	3.671	---	---	4.741	
20.03.2017	22:44:33	917.30		---	---	---	---	18.732	---	---	14.200	1002.04	52.174	18.732	---	---	82.067	---	---	173.927	0.061	---	---	2.404	3.664	---	---	4.728	
20.03.2017	22:44:34	918.30		---	---	---	---	18.736	---	---	14.200	1002.05	52.184	18.736	---	---	87.311	---	---	173.725	0.059	---	---	2.399	3.654	---	---	4.721	
20.03.2017	22:44:35	919.30		---	---	---	---	18.726	---	---	14.200	1002.09	52.194	18.726	---	---	83.109	---	---	173.548	0.054	---	---	2.401	3.647	---	---	4.740	
20.03.2017	22:44:36	920.30		---	---	---	---	18.733	---	---	14.200	1002.07	52.204	18.733	---	---	71.513	---	---	173.321	0.060	---	---	2.417	3.653	---	---	4.728	
20.03.2017	22:44:37	921.30		---	---	---	---	18.725	---	---	14.200	1002.11	52.194	18.725	---	---	74.378	---	---	173.415	0.049	---	---	2.415	3.665	---	---	4.737	
20.03.2017	22:44:38	922.30		---	---	---	---	18.735	---	---	14.200	1002.09	52.184	18.735	---	---	66.136	---	---	173.529	0.058	---	---	2.413	3.678	---	---	4.731	
20.03.2017	22:44:39	923.30		---	---	---	---	18.735	---	---	14.200	1002.05	52.166	18.735	---	---	97.044	---	---	173.693	0.058	---	---	2.418	3.671	---	---	4.749	
20.03.2017	22:44:40	924.30		---	---	---	---	18.756	---	---	14.200	1002.03	52.148	18.756	---	---	84.552	---	---	173.197	0.060	---	---	2.432	3.663	---	---	4.739	
20.03.2017	22:44:41	925.30		---	---	---	---	18.752	---	---	14.200	1002.01	52.130	18.752	---	---	106.390	---	---	173.117	0.048	---	---	2.439	3.661	---	---	4.755	
20.03.2017	22:44:42	926.30		---	---	---	---	18.755	---	---	14.200	1002.05	52.130	18.755	---	---	19.914	---	---	172.975	0.033	---	---	2.429	3.662	---	---	4.755	
20.03.2017	22:44:43	927.30		---	---	---	---	18.746	---	---	14.200	1002.03	52.148	18.746	---	---	37.500	---	---	173.364	0.043	---	---	2.419	3.665	---	---	4.745	
20.03.2017	22:44:44	928.30		---	---	---	---	18.749	---	---	14.200	1002.07	52.166	18.749	---	---	11.991	---	---	173.599	0.051	---	---	2.412	3.654	---	---	4.747	
20.03.2017	22:44:45	929.30		---	---	---	---	18.770	---	---	14.200	1002.06	52.174	18.770	---	---	95.890	---	---	173.754	0.068	---	---	2.412	3.657	---	---	4.752	
20.03.2017	22:44:46	930.30		---	---	---	---	18.783	---	---	14.200	1002.07	52.156	18.783	---	---	90.615	---	---	173.775	0.066	---	---	2.419	3.661	---	---	4.777	
20.03.2017	22:44:47	931.30		---	---	---	---	18.804	---	---	14.200	1002.05	52.128	18.804	---	---	111.937	---	---	173.410	0.057	---	---	2.409	3.661	---	---	4.753	
20.03.2017	22:44:48	932.30		---	---	---	---	18.804	---	---	14.200	1002.04	52.090	18.804	---	---	97.881	---	---	173.332	0.054	---	---	2.421	3.661	---	---	4.752	
20.03.2017	22:44:49	933.30		---	---	---	---	18.801	---	---	14.200	1002.00	52.059	18.801	---	---	93.472	---	---	173.144	0.051	---	---	2.416	3.667	---	---	4.750	
20.03.2017	22:44:50	934.30		---	---	---	---	18.794	---	---	14.200	1002.02	52.039	18.794	---	---	91.049	---	---	173.304	0.050	---	---	2.438	3.677	---	---	4.765	
20.03.2017	22:44:51	935.30		---	---	---	---	18.772	---	---	14.200	1002.05	52.021	18.772	---	---	90.093	---	---	173.298	0.043	---	---	2.419	3.684	---	---	4.758	
20.03.2017	22:44:52	936.30		---	---	---	---	18.758	---	---	14.200	1002.10	52.003	18.758	---	---	84.438	---	---	173.748	0.040	---	---	2.430	3.676	---	---	4.754	
20.03.2017	22:44:53	937.30		---	---	---	---	18.712	---	---	14.200	1002.09	51.975	18.712	---	---	68.297	---	---	174.111	0.045	---	---	2.411	3.669	---	---	4.767	
20.03.2017	22:44:54	938.30		---	---	---	---	18.688	---	---	14.200	1002.11	51.955	18.688	---	---	69.309	---	---	174.129	0.044	---	---	2.424	3.663	---	---	4.768	
20.03.2017	22:44:55	939.30		---	---	---	---	18.665	---	---	14.200	1002.11	51.935	18.665	---	---	78.570	---	---	174.295	0.043	---	---	2.411	3.662	---	---	4.774	
20.03.2017	22:44:56	940.30		---	---	---	---	18.656	---	---	14.200	1002.11	51.924	18.656	---	---	87.412	---	---	173.968	0.041	---	---	2.425	3.674	---	---	4.763	
20.03.2017	22:44:57	941.30		---	---	---	---	18.634	---	---	14.200	1002.07	51.914	18.634	---	---	71.054	---	---	174.259	0.039	---	---	2.419	3.679	---	---	4.768	
20.03.2017	22:44:58	942.30		---	---	---	---	18.625	---	---	14.200	1002.05	51.914	18.625	---	---	89.468	---	---	173.811	0.038	---	---	2.425	3.676	---	---	4.767	
20.03.2017	22:44:59	943.30		---	---	---	---	18.604	---	---	14.200	1002.02	51.914	18.604	---	---	71.025	---	---	173.568	0.037	---	---	2.422	3.672	---	---	4.771	
20.03.2017	22:45:00	944.30		---	---	---	---	18.581	---	---	14.200	1002.03	51.924	18.581	---	---	93.876	---	---	173.428	0.058	---	---	2.411	3.677	---	---	4.764	
20.03.2017	22:45:01	945.30		---	---	---	---	18.537	---	---	14.200	1002.00	51.935	18.537	---	---	65.786	---	---	173.530	0.058	---	---	2.414	3.678	---	---	4.752	
20.03.2017	22:45:02	946.30		---	---	---	---	18.523	---	---	14.200	1002.04	51.945	18.523	---	---	93.626	---	---	173.844	0.063	---	---	2.417	3.666	---	---	4.741	
20.03.2017	22:45:03	947.30		---	---	---	---	18.516	---	---	14.200	1002.04	51.955	18.516	---	---	83.393	---	---	173.387	0.046	---	---	2.449	3.660	---	---	4.737	
20.03.2017	22:45:04	948.30		---	---	---	---	18.521	---	---	14.200	1002.09	51.965	18.521	---	---	87.612	---	---	173.387	0.056	---	---	2.454	3.665	---	---	4.750	
20.03.2017	22:45:05	949.30		---	---	---	---	18.536	---	---	14.200	1002.06	51.985	18.536	---	---	99.014	---	---	173.442	0.059	---	---	2.449	3.665	---	---	4.766	
20.03.2017	22:45:06	950.30		---	---	---	---	18.531	---	---	14.200	1002.05	52.003	18.531	---	---	99.619	---	---	173.986	0.052	---	---	2.437	3.660	---	---	4.779	
20.03.2017	22:45:07	951.30		---	---	---	---	18.539	---	---	14.200	1002.05	52.031	18.539	---	---	103.503	---	---	173.974	0.049	---	---	2.445	3.662	---	---	4.780	
20.03.2017	22:45:08	952.30		---	---	---	---	18.546	---	---	14.200	1002.06	52.059	18.546	---	---	80.873	---	---	173.724	0.037	---	---	2.443	3.671	---	---	4.761	
20.03.2017	22:45:09	953.30		---	---	---	---	18.578	---	---	14.200	1002.09	52.090	18.578	---	---	91.152	---	---	173.626	0.050	---	---	2.450	3.673	---	---	4.755	
20.03.2017	22:45:10	954.30		---	---	---	---	18.605	---	---	14.200	1002.06	52.110	18.605	---	---	89.600	---	---	173.734	0.049	---	---	2.446	3.666	---	---	4.749	
20.03.2017	22:45:11	955.30		---	---	---	---	18.636	---	---	14.200	1002.08	52.130	18.636	---	---	62.338	---	---	174.101	0.039	---	---	2.456	3.660	---	---	4.742	
20.03.2017	22:45:12	956.30		---	---	---	---	18.671	---	---	14.200	1002.06	52.148	18.671	---	---	77.701	---	---	174.082	0.031	---	---	2.446	3.662	---	---	4.747	
20.03.2017	22:45:13	957.30		---	---	---	---	18.721	---	---	14.200	1002.06	52.166	18.721	---	---	88.455	---	---	174.160	0.025	---	---	2.427	3.674	---	---	4.749	
20.03.2017	22:45:14	958.30		---	---	---	---	18.744	---	---	14.200	1002.04	52.174	18.744	---	---	122.556	---	---	174.055	0.034	---	---	2.423	3.682	---	---	4.773	
20.03.2017	22:45:15	959.30		---	---	---	---	18.770	---	---	14.200	1002.05	52.174	18.770	---	---	105.068	---	---	174.014	0.044	---	---	2.407	3.687	---	---	4.771	
20.03.2017	22:45:16	960.30		---	---	---	---	18.766	---	---	14.200	1002.06	52.174	18.766	---	---	88.666	---	---	174.084	0.042	---	---	2.428	3.688	---	---	4.772	
20.03.2017	22:45:17	961.30		---	---	---	---	18.777	---	---	14.200	1002.09	52.166	18.777	---	---	86.072	---	---	173.973	0.054	---	---	2.431	3.682	---	---	4.765	
20.03.2017	22:45:18	962.30		---	---	---	---	18.787	---	---	14.200	1002.08	52.148	18.787	---	---	76.906	---	---	173.780	0.050	---	---	2.447	3.685	---	---	4.767	
20.03.2017	22:45:19	963.30		---	---	---	---	18.795	---	---	14.200	1002.09	52.130	18.795	---	---	77.360	---	---	173.789	0.063	---	---	2.423	3.678	---	---	4.760	
20.03.2017	22:45:20	964.30		---	---	---	---	18.791	---	---	14.200	1002.08	52.130	18.791	---	---	74.603	---	---	173.829	0.063	---	---	2.417	3.683	---	---	4.763	
20.03.2017	22:45:21	965.30		---	---	---	---	18.802	---	---	14.200	1002.07	52.141	18.802	---	---	71.090	---	---	173.834	0.070	---	---	2.424	3.671	---	---	4.750	
20.03.2017	22:45:22	966.30		---	---	---	---	18.822	---	---	14.200	1002.05	52.159	18.822	---	---	65.692	---	---	173.627	0.072	---	---	2.427	3.671	---	---	4.752	
20.03.2017	22:45:23	967.30		---	---	---	---	18.840	---	---	14.200	1002.09	52.166	18.840	---	---	89.293	---	---	173.636	0.064	---	---	2.441	3.671	---	---	4.752	
