
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.206	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	umol/l	ON	SA7-530-200	3	ON External	20.000	OFF	1013	35.000	10%	400x	10	ON fiber length	2.00	
Ch 4	Oxygen Sensor Spot, FTC (normal range)	% air sat	OFF	SC7-535-194	3	OFF	14.200	OFF	1013	0.000	60%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Factory Air Calibration	20.000	20.000	1013	0.000	20.950	53.000	20.000	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Ch 4	Factory 0% Calibration	Factory Air Calibration	20.000	20.000	1013	0.000	20.950	53.500	19.400	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Data	Smoothing:	3	
Date:	21.03.2017	
			 	Oxygen			Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
22.03.2017	08:25:54	34932.12		---	---	---	---	13.611	---	---	14.200	1015.98	34.290	13.611	---	---	168.570	---	---	172.900	0.322	---	---	2.212	19.395	---	---	5.097	
22.03.2017	08:25:55	34933.12		---	---	---	---	13.580	---	---	14.200	1016.01	34.290	13.580	---	---	169.205	---	---	172.779	0.330	---	---	2.211	19.395	---	---	5.104	
22.03.2017	08:25:56	34934.12		---	---	---	---	13.566	---	---	14.200	1016.00	34.290	13.566	---	---	168.314	---	---	172.818	0.344	---	---	2.207	19.407	---	---	5.094	
22.03.2017	08:25:57	34935.12		---	---	---	---	13.572	---	---	14.200	1016.00	34.290	13.572	---	---	170.884	---	---	172.693	0.345	---	---	2.211	19.401	---	---	5.098	
22.03.2017	08:25:58	34936.12		---	---	---	---	13.575	---	---	14.200	1015.99	34.290	13.575	---	---	169.772	---	---	172.686	0.332	---	---	2.216	19.390	---	---	5.095	
22.03.2017	08:25:59	34937.12		---	---	---	---	13.595	---	---	14.200	1015.96	34.290	13.595	---	---	170.155	---	---	173.022	0.325	---	---	2.226	19.383	---	---	5.105	
22.03.2017	08:26:00	34938.12		---	---	---	---	13.592	---	---	14.200	1015.95	34.290	13.592	---	---	169.502	---	---	173.025	0.323	---	---	2.224	19.363	---	---	5.101	
22.03.2017	08:26:01	34939.12		---	---	---	---	13.591	---	---	14.200	1015.95	34.290	13.591	---	---	171.365	---	---	173.315	0.337	---	---	2.220	19.355	---	---	5.104	
22.03.2017	08:26:02	34940.12		---	---	---	---	13.592	---	---	14.200	1015.95	34.280	13.592	---	---	171.562	---	---	173.306	0.349	---	---	2.212	19.318	---	---	5.102	
22.03.2017	08:26:03	34941.12		---	---	---	---	13.584	---	---	14.200	1015.98	34.270	13.584	---	---	170.010	---	---	173.173	0.364	---	---	2.212	19.302	---	---	5.081	
22.03.2017	08:26:04	34942.12		---	---	---	---	13.574	---	---	14.200	1015.96	34.260	13.574	---	---	169.104	---	---	173.084	0.370	---	---	2.212	19.291	---	---	5.078	
22.03.2017	08:26:05	34943.12		---	---	---	---	13.575	---	---	14.200	1015.98	34.260	13.575	---	---	169.292	---	---	172.933	0.370	---	---	2.214	19.276	---	---	5.079	
22.03.2017	08:26:06	34944.12		---	---	---	---	13.577	---	---	14.200	1015.97	34.260	13.577	---	---	169.976	---	---	173.257	0.360	---	---	2.211	19.287	---	---	5.087	
22.03.2017	08:26:07	34945.12		---	---	---	---	13.590	---	---	14.200	1015.99	34.260	13.590	---	---	170.988	---	---	173.542	0.362	---	---	2.209	19.275	---	---	5.102	
22.03.2017	08:26:08	34946.12		---	---	---	---	13.583	---	---	14.200	1015.95	34.260	13.583	---	---	171.133	---	---	173.875	0.362	---	---	2.207	19.256	---	---	5.105	
22.03.2017	08:26:09	34947.12		---	---	---	---	13.587	---	---	14.200	1015.92	34.260	13.587	---	---	171.570	---	---	173.444	0.370	---	---	2.215	19.232	---	---	5.097	
22.03.2017	08:26:10	34948.12		---	---	---	---	13.573	---	---	14.200	1015.94	34.260	13.573	---	---	171.640	---	---	173.400	0.370	---	---	2.219	19.201	---	---	5.062	
22.03.2017	08:26:11	34949.12		---	---	---	---	13.554	---	---	14.200	1015.97	34.260	13.554	---	---	172.131	---	---	172.731	0.378	---	---	2.220	19.200	---	---	5.032	
22.03.2017	08:26:12	34950.12		---	---	---	---	13.540	---	---	14.200	1015.98	34.260	13.540	---	---	173.329	---	---	172.782	0.382	---	---	2.204	19.173	---	---	5.030	
22.03.2017	08:26:13	34951.12		---	---	---	---	13.565	---	---	14.200	1015.98	34.260	13.565	---	---	173.727	---	---	172.628	0.374	---	---	2.205	19.144	---	---	5.047	
22.03.2017	08:26:14	34952.12		---	---	---	---	13.584	---	---	14.200	1015.96	34.260	13.584	---	---	173.915	---	---	172.768	0.374	---	---	2.216	19.130	---	---	5.042	
22.03.2017	08:26:15	34953.12		---	---	---	---	13.613	---	---	14.200	1015.98	34.260	13.613	---	---	172.422	---	---	173.358	0.368	---	---	2.227	19.148	---	---	5.060	
22.03.2017	08:26:16	34954.12		---	---	---	---	13.608	---	---	14.200	1015.98	34.260	13.608	---	---	171.064	---	---	173.263	0.373	---	---	2.224	19.164	---	---	5.056	
22.03.2017	08:26:17	34955.12		---	---	---	---	13.600	---	---	14.200	1016.01	34.260	13.600	---	---	170.546	---	---	173.893	0.375	---	---	2.223	19.163	---	---	5.067	
22.03.2017	08:26:18	34956.12		---	---	---	---	13.572	---	---	14.200	1015.98	34.260	13.572	---	---	171.519	---	---	173.749	0.376	---	---	2.233	19.148	---	---	5.074	
22.03.2017	08:26:19	34957.12		---	---	---	---	13.537	---	---	14.200	1015.95	34.260	13.537	---	---	173.773	---	---	173.928	0.382	---	---	2.230	19.147	---	---	5.053	
22.03.2017	08:26:20	34958.12		---	---	---	---	13.530	---	---	14.200	1015.95	34.260	13.530	---	---	173.783	---	---	173.632	0.381	---	---	2.224	19.143	---	---	5.041	
22.03.2017	08:26:21	34959.12		---	---	---	---	13.534	---	---	14.200	1015.96	34.260	13.534	---	---	172.469	---	---	173.524	0.390	---	---	2.198	19.120	---	---	5.036	
22.03.2017	08:26:22	34960.12		---	---	---	---	13.568	---	---	14.200	1015.99	34.260	13.568	---	---	170.349	---	---	173.415	0.381	---	---	2.193	19.112	---	---	5.056	
22.03.2017	08:26:23	34961.12		---	---	---	---	13.571	---	---	14.200	1015.97	34.260	13.571	---	---	171.005	---	---	173.360	0.383	---	---	2.183	19.102	---	---	5.066	
22.03.2017	08:26:24	34962.12		---	---	---	---	13.575	---	---	14.200	1015.98	34.260	13.575	---	---	171.897	---	---	173.498	0.381	---	---	2.195	19.128	---	---	5.075	
22.03.2017	08:26:25	34963.12		---	---	---	---	13.570	---	---	14.200	1015.99	34.260	13.570	---	---	172.403	---	---	173.517	0.385	---	---	2.208	19.133	---	---	5.087	
22.03.2017	08:26:26	34964.12		---	---	---	---	13.575	---	---	14.200	1016.00	34.260	13.575	---	---	171.679	---	---	173.639	0.383	---	---	2.221	19.147	---	---	5.106	
22.03.2017	08:26:27	34965.12		---	---	---	---	13.577	---	---	14.200	1016.02	34.260	13.577	---	---	172.514	---	---	173.578	0.386	---	---	2.227	19.125	---	---	5.091	
22.03.2017	08:26:28	34966.12		---	---	---	---	13.607	---	---	14.200	1016.01	34.270	13.607	---	---	172.018	---	---	173.134	0.389	---	---	2.217	19.120	---	---	5.087	
22.03.2017	08:26:29	34967.12		---	---	---	---	13.602	---	---	14.200	1015.99	34.280	13.602	---	---	172.485	---	---	172.877	0.388	---	---	2.210	19.081	---	---	5.078	
22.03.2017	08:26:30	34968.12		---	---	---	---	13.638	---	---	14.200	1015.96	34.290	13.638	---	---	172.031	---	---	172.822	0.384	---	---	2.193	19.073	---	---	5.077	
22.03.2017	08:26:31	34969.12		---	---	---	---	13.582	---	---	14.200	1015.96	34.290	13.582	---	---	171.976	---	---	173.046	0.388	---	---	2.197	19.057	---	---	5.089	
22.03.2017	08:26:32	34970.12		---	---	---	---	13.602	---	---	14.200	1015.97	34.303	13.602	---	---	171.817	---	---	173.027	0.393	---	---	2.206	19.052	---	---	5.108	
22.03.2017	08:26:33	34971.12		---	---	---	---	13.567	---	---	14.200	1015.95	34.315	13.567	---	---	171.969	---	---	172.976	0.390	---	---	2.215	19.046	---	---	5.101	
22.03.2017	08:26:34	34972.12		---	---	---	---	13.563	---	---	14.200	1015.95	34.338	13.563	---	---	172.566	---	---	173.177	0.391	---	---	2.206	19.030	---	---	5.101	
22.03.2017	08:26:35	34973.12		---	---	---	---	13.548	---	---	14.200	1015.99	34.349	13.548	---	---	172.642	---	---	173.150	0.388	---	---	2.201	19.027	---	---	5.092	
22.03.2017	08:26:36	34974.12		---	---	---	---	13.554	---	---	14.200	1016.00	34.359	13.554	---	---	171.390	---	---	173.271	0.383	---	---	2.206	19.008	---	---	5.113	
22.03.2017	08:26:37	34975.12		---	---	---	---	13.558	---	---	14.200	1016.00	34.359	13.558	---	---	171.121	---	---	173.112	0.367	---	---	2.208	18.984	---	---	5.098	
22.03.2017	08:26:38	34976.12		---	---	---	---	13.573	---	---	14.200	1015.97	34.359	13.573	---	---	170.995	---	---	173.487	0.362	---	---	2.203	18.967	---	---	5.104	
22.03.2017	08:26:39	34977.12		---	---	---	---	13.557	---	---	14.200	1015.96	34.359	13.557	---	---	172.021	---	---	173.689	0.360	---	---	2.200	18.955	---	---	5.104	
22.03.2017	08:26:40	34978.12		---	---	---	---	13.550	---	---	14.200	1015.95	34.359	13.550	---	---	172.983	---	---	173.818	0.371	---	---	2.218	18.953	---	---	5.126	
22.03.2017	08:26:41	34979.12		---	---	---	---	13.560	---	---	14.200	1015.93	34.359	13.560	---	---	173.136	---	---	173.390	0.367	---	---	2.220	18.945	---	---	5.097	
22.03.2017	08:26:42	34980.12		---	---	---	---	13.594	---	---	14.200	1015.96	34.359	13.594	---	---	171.075	---	---	173.353	0.360	---	---	2.221	18.930	---	---	5.090	
22.03.2017	08:26:43	34981.12		---	---	---	---	13.617	---	---	14.200	1015.97	34.359	13.617	---	---	170.073	---	---	172.983	0.352	---	---	2.208	18.921	---	---	5.082	
22.03.2017	08:26:44	34982.12		---	---	---	---	13.618	---	---	14.200	1015.95	34.359	13.618	---	---	170.399	---	---	173.186	0.346	---	---	2.209	18.908	---	---	5.084	
22.03.2017	08:26:45	34983.12		---	---	---	---	13.604	---	---	14.200	1015.93	34.359	13.604	---	---	173.078	---	---	172.981	0.352	---	---	2.200	18.911	---	---	5.065	
22.03.2017	08:26:46	34984.12		---	---	---	---	13.609	---	---	14.200	1015.92	34.359	13.609	---	---	172.144	---	---	173.386	0.347	---	---	2.200	18.897	---	---	5.066	
22.03.2017	08:26:47	34985.12		---	---	---	---	13.588	---	---	14.200	1015.93	34.359	13.588	---	---	170.464	---	---	173.338	0.336	---	---	2.193	18.882	---	---	5.080	
22.03.2017	08:26:48	34986.12		---	---	---	---	13.576	---	---	14.200	1015.93	34.349	13.576	---	---	169.987	---	---	173.418	0.315	---	---	2.202	18.865	---	---	5.097	
22.03.2017	08:26:49	34987.12		---	---	---	---	13.574	---	---	14.200	1015.93	34.338	13.574	---	---	170.637	---	---	173.397	0.310	---	---	2.191	18.863	---	---	5.094	
22.03.2017	08:26:50	34988.12		---	---	---	---	13.605	---	---	14.200	1015.91	34.328	13.605	---	---	169.594	---	---	173.557	0.304	---	---	2.194	18.861	---	---	5.086	
22.03.2017	08:26:51	34989.12		---	---	---	---	13.622	---	---	14.200	1015.96	34.328	13.622	---	---	168.961	---	---	173.400	0.308	---	---	2.194	18.857	---	---	5.089	
22.03.2017	08:26:52	34990.12		---	---	---	---	13.624	---	---	14.200	1015.97	34.328	13.624	---	---	167.260	---	---	173.260	0.307	---	---	2.199	18.845	---	---	5.076	
22.03.2017	08:26:53	34991.12		---	---	---	---	13.607	---	---	14.200	1016.00	34.328	13.607	---	---	168.503	---	---	172.866	0.300	---	---	2.208	18.841	---	---	5.083	
22.03.2017	08:26:54	34992.12		---	---	---	---	13.598	---	---	14.200	1015.97	34.328	13.598	---	---	165.716	---	---	172.660	0.280	---	---	2.209	18.830	---	---	5.083	
22.03.2017	08:26:55	34993.12		---	---	---	---	13.598	---	---	14.200	1015.96	34.328	13.598	---	---	166.435	---	---	172.780	0.254	---	---	2.215	18.812	---	---	5.078	
22.03.2017	08:26:56	34994.12		---	---	---	---	13.611	---	---	14.200	1015.96	34.328	13.611	---	---	166.879	---	---	173.053	0.258	---	---	2.211	18.796	---	---	5.083	
22.03.2017	08:26:57	34995.12		---	---	---	---	13.607	---	---	14.200	1015.93	34.328	13.607	---	---	167.495	---	---	173.295	0.252	---	---	2.204	18.796	---	---	5.072	
22.03.2017	08:26:58	34996.12		---	---	---	---	13.596	---	---	14.200	1015.93	34.328	13.596	---	---	165.851	---	---	173.291	0.257	---	---	2.196	18.801	---	---	5.079	
22.03.2017	08:26:59	34997.12		---	---	---	---	13.586	---	---	14.200	1015.94	34.328	13.586	---	---	164.939	---	---	173.229	0.236	---	---	2.189	18.801	---	---	5.100	
22.03.2017	08:27:00	34998.12		---	---	---	---	13.569	---	---	14.200	1015.95	34.328	13.569	---	---	165.686	---	---	173.089	0.230	---	---	2.191	18.778	---	---	5.113	
22.03.2017	08:27:01	34999.12		---	---	---	---	13.584	---	---	14.200	1015.98	34.328	13.584	---	---	166.069	---	---	172.823	0.229	---	---	2.197	18.776	---	---	5.118	
22.03.2017	08:27:02	35000.12		---	---	---	---	13.573	---	---	14.200	1015.99	34.328	13.573	---	---	161.839	---	---	173.044	0.228	---	---	2.191	18.758	---	---	5.113	
22.03.2017	08:27:03	35001.12		---	---	---	---	13.581	---	---	14.200	1015.99	34.328	13.581	---	---	160.490	---	---	173.001	0.219	---	---	2.204	18.762	---	---	5.100	
22.03.2017	08:27:04	35002.12		---	---	---	---	13.605	---	---	14.200	1015.99	34.328	13.605	---	---	158.328	---	---	172.860	0.198	---	---	2.212	18.725	---	---	5.113	
22.03.2017	08:27:05	35003.12		---	---	---	---	13.618	---	---	14.200	1015.97	34.328	13.618	---	---	160.839	---	---	172.442	0.205	---	---	2.227	18.724	---	---	5.101	
22.03.2017	08:27:06	35004.12		---	---	---	---	13.638	---	---	14.200	1015.98	34.328	13.638	---	---	161.525	---	---	172.322	0.214	---	---	2.215	18.702	---	---	5.113	
22.03.2017	08:27:07	35005.12		---	---	---	---	13.613	---	---	14.200	1015.98	34.328	13.613	---	---	155.094	---	---	172.805	0.220	---	---	2.222	18.705	---	---	5.095	
22.03.2017	08:27:08	35006.12		---	---	---	---	13.603	---	---	14.200	1016.00	34.328	13.603	---	---	152.503	---	---	173.015	0.212	---	---	2.217	18.681	---	---	5.082	
22.03.2017	08:27:09	35007.12		---	---	---	---	13.581	---	---	14.200	1016.00	34.328	13.581	---	---	149.051	---	---	172.922	0.202	---	---	2.219	18.669	---	---	5.062	
22.03.2017	08:27:10	35008.12		---	---	---	---	13.555	---	---	14.200	1015.98	34.328	13.555	---	---	153.286	---	---	172.784	0.190	---	---	2.208	18.653	---	---	5.060	
22.03.2017	08:27:11	35009.12		---	---	---	---	13.554	---	---	14.200	1015.94	34.328	13.554	---	---	152.327	---	---	172.652	0.177	---	---	2.205	18.666	---	---	5.044	
22.03.2017	08:27:12	35010.12		---	---	---	---	13.568	---	---	14.200	1015.94	34.328	13.568	---	---	154.334	---	---	172.752	0.170	---	---	2.221	18.650	---	---	5.049	
22.03.2017	08:27:13	35011.12		---	---	---	---	13.576	---	---	14.200	1015.96	34.328	13.576	---	---	151.371	---	---	172.774	0.171	---	---	2.218	18.623	---	---	5.044	
22.03.2017	08:27:14	35012.12		---	---	---	---	13.586	---	---	14.200	1015.99	34.328	13.586	---	---	152.630	---	---	172.919	0.176	---	---	2.218	18.607	---	---	5.054	
22.03.2017	08:27:15	35013.12		---	---	---	---	13.574	---	---	14.200	1015.98	34.328	13.574	---	---	150.530	---	---	172.942	0.177	---	---	2.202	18.617	---	---	5.070	
22.03.2017	08:27:16	35014.12		---	---	---	---	13.602	---	---	14.200	1015.97	34.328	13.602	---	---	154.301	---	---	172.822	0.182	---	---	2.198	18.636	---	---	5.074	
22.03.2017	08:27:17	35015.12		---	---	---	---	13.592	---	---	14.200	1015.97	34.328	13.592	---	---	151.315	---	---	172.940	0.179	---	---	2.202	18.645	---	---	5.085	
22.03.2017	08:27:18	35016.12		---	---	---	---	13.589	---	---	14.200	1015.97	34.328	13.589	---	---	150.812	---	---	172.968	0.180	---	---	2.206	18.652	---	---	5.094	
22.03.2017	08:27:19	35017.12		---	---	---	---	13.585	---	---	14.200	1015.95	34.328	13.585	---	---	152.038	---	---	173.027	0.185	---	---	2.222	18.671	---	---	5.109	
22.03.2017	08:27:20	35018.12		---	---	---	---	13.601	---	---	14.200	1015.94	34.328	13.601	---	---	153.451	---	---	172.737	0.185	---	---	2.218	18.661	---	---	5.099	
22.03.2017	08:27:21	35019.12		---	---	---	---	13.612	---	---	14.200	1015.95	34.328	13.612	---	---	154.350	---	---	172.872	0.182	---	---	2.206	18.662	---	---	5.081	
22.03.2017	08:27:22	35020.12		---	---	---	---	13.608	---	---	14.200	1016.00	34.328	13.608	---	---	153.796	---	---	172.864	0.179	---	---	2.202	18.662	---	---	5.083	
22.03.2017	08:27:23	35021.12		---	---	---	---	13.595	---	---	14.200	1016.01	34.315	13.595	---	---	151.600	---	---	172.908	0.188	---	---	2.203	18.681	---	---	5.105	
22.03.2017	08:27:24	35022.12		---	---	---	---	13.597	---	---	14.200	1016.02	34.303	13.597	---	---	153.025	---	---	172.564	0.193	---	---	2.203	18.678	---	---	5.104	
22.03.2017	08:27:25	35023.12		---	---	---	---	13.596	---	---	14.200	1015.99	34.290	13.596	---	---	153.512	---	---	172.717	0.182	---	---	2.195	18.684	---	---	5.112	
22.03.2017	08:27:26	35024.12		---	---	---	---	13.590	---	---	14.200	1015.97	34.290	13.590	---	---	154.865	---	---	172.845	0.172	---	---	2.204	18.674	---	---	5.100	
22.03.2017	08:27:27	35025.12		---	---	---	---	13.580	---	---	14.200	1015.96	34.290	13.580	---	---	152.101	---	---	173.258	0.173	---	---	2.216	18.692	---	---	5.115	
22.03.2017	08:27:28	35026.12		---	---	---	---	13.560	---	---	14.200	1015.97	34.290	13.560	---	---	151.906	---	---	172.992	0.190	---	---	2.216	18.698	---	---	5.098	
22.03.2017	08:27:29	35027.12		---	---	---	---	13.593	---	---	14.200	1015.98	34.290	13.593	---	---	152.518	---	---	172.777	0.194	---	---	2.215	18.709	---	---	5.079	
22.03.2017	08:27:30	35028.12		---	---	---	---	13.571	---	---	14.200	1015.97	34.290	13.571	---	---	154.357	---	---	172.663	0.200	---	---	2.201	18.708	---	---	5.055	
22.03.2017	08:27:31	35029.12		---	---	---	---	13.589	---	---	14.200	1015.98	34.290	13.589	---	---	154.267	---	---	173.037	0.200	---	---	2.200	18.721	---	---	5.053	
22.03.2017	08:27:32	35030.12		---	---	---	---	13.567	---	---	14.200	1015.97	34.290	13.567	---	---	157.442	---	---	173.233	0.203	---	---	2.199	18.735	---	---	5.069	
22.03.2017	08:27:33	35031.12		---	---	---	---	13.602	---	---	14.200	1015.99	34.290	13.602	---	---	160.988	---	---	173.478	0.205	---	---	2.214	18.761	---	---	5.084	
22.03.2017	08:27:34	35032.12		---	---	---	---	13.580	---	---	14.200	1015.99	34.290	13.580	---	---	161.811	---	---	173.424	0.203	---	---	2.213	18.770	---	---	5.077	
22.03.2017	08:27:35	35033.12		---	---	---	---	13.574	---	---	14.200	1016.00	34.290	13.574	---	---	161.062	---	---	173.560	0.215	---	---	2.199	18.794	---	---	5.075	
22.03.2017	08:27:36	35034.12		---	---	---	---	13.557	---	---	14.200	1015.99	34.290	13.557	---	---	157.068	---	---	173.577	0.222	---	---	2.191	18.802	---	---	5.065	
22.03.2017	08:27:37	35035.12		---	---	---	---	13.584	---	---	14.200	1015.96	34.290	13.584	---	---	158.183	---	---	173.647	0.235	---	---	2.200	18.816	---	---	5.064	
22.03.2017	08:27:38	35036.12		---	---	---	---	13.594	---	---	14.200	1015.96	34.290	13.594	---	---	159.721	---	---	173.575	0.241	---	---	2.212	18.826	---	---	5.066	
22.03.2017	08:27:39	35037.12		---	---	---	---	13.593	---	---	14.200	1015.93	34.290	13.593	---	---	163.668	---	---	173.373	0.243	---	---	2.225	18.825	---	---	5.072	
22.03.2017	08:27:40	35038.12		---	---	---	---	13.576	---	---	14.200	1015.95	34.290	13.576	---	---	165.638	---	---	172.965	0.244	---	---	2.202	18.823	---	---	5.080	
22.03.2017	08:27:41	35039.12		---	---	---	---	13.565	---	---	14.200	1015.93	34.290	13.565	---	---	165.521	---	---	173.064	0.246	---	---	2.196	18.812	---	---	5.094	
22.03.2017	08:27:42	35040.12		---	---	---	---	13.600	---	---	14.200	1015.95	34.290	13.600	---	---	163.885	---	---	172.933	0.250	---	---	2.182	18.824	---	---	5.103	
22.03.2017	08:27:43	35041.12		---	---	---	---	13.625	---	---	14.200	1015.95	34.290	13.625	---	---	161.326	---	---	172.973	0.258	---	---	2.196	18.831	---	---	5.097	
22.03.2017	08:27:44	35042.12		---	---	---	---	13.638	---	---	14.200	1015.97	34.280	13.638	---	---	161.941	---	---	172.840	0.261	---	---	2.200	18.821	---	---	5.088	
22.03.2017	08:27:45	35043.12		---	---	---	---	13.607	---	---	14.200	1015.95	34.270	13.607	---	---	163.863	---	---	173.122	0.264	---	---	2.201	18.816	---	---	5.089	
22.03.2017	08:27:46	35044.12		---	---	---	---	13.578	---	---	14.200	1015.95	34.260	13.578	---	---	164.142	---	---	173.242	0.255	---	---	2.206	18.803	---	---	5.091	
22.03.2017	08:27:47	35045.12		---	---	---	---	13.570	---	---	14.200	1015.96	34.260	13.570	---	---	163.742	---	---	173.553	0.243	---	---	2.212	18.820	---	---	5.084	
22.03.2017	08:27:48	35046.12		---	---	---	---	13.580	---	---	14.200	1015.96	34.260	13.580	---	---	160.931	---	---	173.343	0.231	---	---	2.208	18.817	---	---	5.077	
22.03.2017	08:27:49	35047.12		---	---	---	---	13.604	---	---	14.200	1015.97	34.270	13.604	---	---	161.546	---	---	173.195	0.244	---	---	2.206	18.819	---	---	5.097	
22.03.2017	08:27:50	35048.12		---	---	---	---	13.622	---	---	14.200	1015.97	34.280	13.622	---	---	164.275	---	---	172.907	0.246	---	---	2.191	18.822	---	---	5.094	
22.03.2017	08:27:51	35049.12		---	---	---	---	13.643	---	---	14.200	1015.96	34.290	13.643	---	---	168.185	---	---	173.176	0.267	---	---	2.184	18.822	---	---	5.092	
22.03.2017	08:27:52	35050.12		---	---	---	---	13.599	---	---	14.200	1015.95	34.290	13.599	---	---	170.898	---	---	173.371	0.263	---	---	2.188	18.819	---	---	5.080	
22.03.2017	08:27:53	35051.12		---	---	---	---	13.571	---	---	14.200	1015.93	34.290	13.571	---	---	168.903	---	---	173.329	0.267	---	---	2.186	18.800	---	---	5.092	
22.03.2017	08:27:54	35052.12		---	---	---	---	13.529	---	---	14.200	1015.97	34.290	13.529	---	---	166.082	---	---	172.994	0.259	---	---	2.205	18.794	---	---	5.111	
22.03.2017	08:27:55	35053.12		---	---	---	---	13.543	---	---	14.200	1015.93	34.290	13.543	---	---	161.032	---	---	172.987	0.252	---	---	2.197	18.808	---	---	5.118	
22.03.2017	08:27:56	35054.12		---	---	---	---	13.552	---	---	14.200	1015.94	34.290	13.552	---	---	162.191	---	---	172.829	0.241	---	---	2.212	18.808	---	---	5.111	
22.03.2017	08:27:57	35055.12		---	---	---	---	13.580	---	---	14.200	1015.93	34.290	13.580	---	---	161.631	---	---	172.919	0.240	---	---	2.204	18.816	---	---	5.104	
22.03.2017	08:27:58	35056.12		---	---	---	---	13.591	---	---	14.200	1015.95	34.290	13.591	---	---	168.558	---	---	172.607	0.245	---	---	2.191	18.806	---	---	5.085	
22.03.2017	08:27:59	35057.12		---	---	---	---	13.595	---	---	14.200	1015.95	34.290	13.595	---	---	164.373	---	---	172.856	0.250	---	---	2.175	18.797	---	---	5.086	
22.03.2017	08:28:00	35058.12		---	---	---	---	13.569	---	---	14.200	1015.97	34.290	13.569	---	---	166.968	---	---	172.720	0.254	---	---	2.167	18.767	---	---	5.065	
22.03.2017	08:28:01	35059.12		---	---	---	---	13.572	---	---	14.200	1015.97	34.290	13.572	---	---	163.376	---	---	172.917	0.264	---	---	2.184	18.765	---	---	5.079	
22.03.2017	08:28:02	35060.12		---	---	---	---	13.590	---	---	14.200	1015.96	34.290	13.590	---	---	167.768	---	---	172.464	0.278	---	---	2.188	18.787	---	---	5.080	
22.03.2017	08:28:03	35061.12		---	---	---	---	13.595	---	---	14.200	1015.93	34.290	13.595	---	---	164.630	---	---	172.319	0.278	---	---	2.195	18.791	---	---	5.088	
22.03.2017	08:28:04	35062.12		---	---	---	---	13.593	---	---	14.200	1015.95	34.290	13.593	---	---	165.113	---	---	172.212	0.263	---	---	2.207	18.784	---	---	5.102	
22.03.2017	08:28:05	35063.12		---	---	---	---	13.561	---	---	14.200	1015.91	34.280	13.561	---	---	163.412	---	---	172.926	0.261	---	---	2.204	18.780	---	---	5.089	
22.03.2017	08:28:06	35064.12		---	---	---	---	13.588	---	---	14.200	1015.91	34.270	13.588	---	---	165.891	---	---	173.206	0.251	---	---	2.193	18.790	---	---	5.083	
22.03.2017	08:28:07	35065.12		---	---	---	---	13.601	---	---	14.200	1015.91	34.260	13.601	---	---	164.936	---	---	173.044	0.269	---	---	2.170	18.805	---	---	5.071	
22.03.2017	08:28:08	35066.12		---	---	---	---	13.590	---	---	14.200	1015.94	34.260	13.590	---	---	164.400	---	---	172.839	0.262	---	---	2.163	18.806	---	---	5.087	
22.03.2017	08:28:09	35067.12		---	---	---	---	13.583	---	---	14.200	1015.93	34.260	13.583	---	---	162.894	---	---	172.919	0.291	---	---	2.160	18.821	---	---	5.096	
22.03.2017	08:28:10	35068.12		---	---	---	---	13.577	---	---	14.200	1015.92	34.260	13.577	---	---	164.418	---	---	173.315	0.284	---	---	2.167	18.836	---	---	5.092	
22.03.2017	08:28:11	35069.12		---	---	---	---	13.594	---	---	14.200	1015.95	34.260	13.594	---	---	166.573	---	---	173.003	0.302	---	---	2.176	18.853	---	---	5.092	
22.03.2017	08:28:12	35070.12		---	---	---	---	13.588	---	---	14.200	1015.95	34.250	13.588	---	---	169.217	---	---	173.116	0.293	---	---	2.204	18.873	---	---	5.087	
